hash,project,true_message,generated_message
4b74027aee8c9051265f54e969406bbd108a4dd3,ionic-team_stencil,"fix(polyfills): check for `getRootNode` on Element when applying dom.js polyfill (#<I>)



fixes #<I>", fix(polyfill): extend DOM polyfill to include getRootNode and remove methods for broader browser compatibility
3c613e1b69ff32fbe7b540aee6557d98afa06d02,os_slacker,API should be visible to outside world., Added Slack API module to the slacker package for easier access
d0d284ad4f80cca1ab13071147204c685eeac862,project-rig_rig,"Fix Enum docstring decorator tests.

When using the actual Python ><I> enum type, the default docstring is populated
with a sensible message. This is not the case in enum<I> (which is previously
what the tests ran against) and so the test has been modified to only check
that the ""Attributes"" section was added.", Updated docstring format for populated IntEnum classes to include attribute definitions in addition to their values.
e8fe0d10806c89e4526b367ee9f616517bb5a06b,rollup_rollup,make intermediate dirs in writeFile helper," Refactored file system utilities to use fs module directly, improving readability and reducing dependency on resolve function."
5e5ae7d17cc2ed8348648fd856b6a9adafb48c55,dnanexus_dx-toolkit,Raise outgoing row buffer size in DXGTable., Increased maximum write request size for DXGTable to optimize data transfer efficiency.
4342c301cb4f0eafbd0cecf9b82e6f080cc5f1a7,neo4jrb_neo4j,Fix specs after change to UTC timestamps for migrations, Updated generators tests with Timecop for accurate time freezing
9fd159b6903340b6f6e6dc5b8a7ecddfc8cceeae,Neurosim-lab_netpyne,fixed bug calculating normally distributed rhythmic inputs - was using variance instead of std, Increased frequency standard deviation for rhythmic pattern generation to account for square root of time.
b3805d825a23f18d4b6f56bd8ca173ff597ff9a8,saltstack_salt,cloud.clouds.ec2: cache each named node (#<I>), Caches EC2 instances individually based on instance ID within show_instance() and create_attach_volumes functions for improved performance and consistency.
653a25d771ed27fa98bfba451cc86f1e64b98f0c,OXID-eSales_oxideshop_ce,"Fix notice which was caused ny non existing dir

Test was failing locally on PHP <I> which was caused by non existing
directory- test_project_configuration does not exist.

(cherry picked from commit <I>c<I>)", Updated test container factory to use custom temporary file name for project configuration YAML storage definition.
8ab31c4cae7c75d5fe79d6146c524f73c82ca4e0,jruby_activerecord-jdbc-adapter,Made it so select_all supports legacy binds instead of supporting them in exec_query to match AR, Added support for converting legacy binds to attributes in select_all method to handle AR internals PS logging consistency with JDBC binds.
235ae9c3c44df64231ba70494bc4fd3c6a9f3bf0,dexidp_dex,server: update discovery to include offline_access scope, Added 'offline_access' scope to OAuth2 configuration for offline access support
dc68f98e9cf95c42b9d529d3b840ec2dc5af6ab8,paragonie_easydb,"""-"" and "" "" cause bad identifiers as of 6c<I>b<I>b6bba<I>c<I>a<I>ba<I>a<I>c<I>", Removed unnecessary space from identifier values in tests for consistency
d5c0ec0d3053b0a04eb468d8c2faf102e2af5d16,contao-community-alliance_composer-plugin,"Use ' instead of "" for strings.", - Remove obsolete copy for improved efficiency
d2620e71bc1c6379688f3d532c146625950ba626,haifengl_smile,safeguard KNN in case no sufficient neighbors found, Improved KNN predict method to handle cases where no neighbor is found within k-nearest neighbors.
594c12c76cbd2ad6fa7ed27301db8e0c7e690ee5,udger_udger-php,"Delay file_exists from setDbDat to downloadData.

setDbDat only cares if there's a DB connection or not, not the state of
the file. Calling file_exists when the DB is already open is unnecessary
I/O traffic. Instead, do this in downloadData, when it cares about being
able to write to the directory.", Automated database update: Introduced check for data directory existence before attempting download.
5f20109c3c9f4211af2c45293e26c2bddde1b260,Rowno_react-benchmark,Don't include react-benchmark's node_modules in transpilation, Exclude '/react-benchmark/lib/' from lib.js transpilation exclusion
cdd65ed50b4cf6cd5503f0348ff93fade7be43ce,dtmilano_AndroidViewClient,Added more info to invalid XML received," Updated ViewClient to handle invalid XML data more explicitly, providing a description of the received XML in error messages."
f22b73977f9d72f177e20c76c939fa853ba1118d,moodle_moodle,MDL-<I> improved handling of context during install/upgrade in format_text()," Removed option to cache text when context is not set or invalid, ensuring no filtering during installation/upgrade or unexpected errors."
82a9fce665dd20c2d4f4bd36cfc6e4d977b911cb,pkkid_python-plexapi,Add test for partial reload with disabled include, Updated video test to check movie reload without checking files
415ede7691519252eda87d33481adea19bf3d7ba,bndr_pipreqs,"Cleanup

Moved the import statement to the top of the page where it belongs"," refactor(pipreqs.py): Introduce AST parsing for import handling, improve exception handling"
8306ce190230c5fb19463e991b895c3f5263a9f9,nylas_nylas-ruby,[querying] Allow chained where clauses of collections," Added default empty filter hash to restful_model_collection, allowing for safe merging of filters"
32ad42affb7961b839c59ebe48ed982029a14849,infinitered_ProMotion,Correcting camelCase - closes issue #<I>, Switched `tableCell` to `table_cell` in sectioned table helper for consistency
b0ad9d603e03ba16fadb6b44311d97e076d23e6a,PublicHealthEngland_ndr_support,# add note about GDS API ruby client, # Extended working_days functionality with additional holiday data and TODO for potential API integration
74ea93aed19aa5a3ecdd399f42afc4e9b68ced88,pyviz_holoviews,Simplified Table constructor and handled data=None," Implemented automatic conversion of list or dictionary data to an OrderedDict for table indexing, ensuring consistency when using indexed tables in Holoviews."
c9638db080d7ecee757a75ae2a71dd5fdfaefcde,puppetlabs_beaker-pe,(GEM) update beaker-pe version to <I>, (GEM) Updated beaker-pe version to 2.1.0
d7142108c4c7c623abd797b2a8d2bda20cd76abf,kmi_iserve,Ensure we only close the iterator when it's been allocated, Improved AllServicesPlugin for proper resource closing and better error handling during casting.
2397b9b1242c3a25cfc095421721b67133b5ee5c,fluent_fluentd,log when a new file chunk has been created, Added debug logging for new chunk creation in FileBuffer plugin
065ca4513ae8ff9624370a03556f31f46bd91e5c,mephux_ruby-nessus,"Comments suggested that a count is returned.
scan.ports returns an array of ports, not a count. A count can be
obtained via scan.ports.length", Added functionality to return an array of open ports in host.rb
d8b73193bebbc41db2140f65fed0d3e11c133a44,jhipster_generator-jhipster,address issue where the base.template is not being read correctly, Added process.cwd to maintain current working directory after building Docker images in AWS-Containers generator.
2c4133945d4d14593cc02b09e344d6e82e620e89,simplajs_simpla,Make sure client deals with JSON parse errors, Improve error handling for non-ok HTTP status codes in client requests
a40e1d29c1fedd677966edcb10c3d9e17cb24296,Arcavias_arcavias-core,Doesn't migrate coupon products as normal products to prevent error message, Improves error handling in product attribute processing within the basket controller
ce76d23dd143729966c791e838f7fcc5b031773c,hyperledger_indy-node,INDY-<I>: Updated indy-plenum dependency, Updated indy-plenum-dev dependency to version 1.6.553
59337707489db6fd3f842e35b4eb3cef62ccced7,deeplook_sparklines,Change output for -V to <I>, Updated version number in main function to 0.4.2 due to release update
3b1d99d1776d53ffce794048254ceb297d33660b,dynamoosejs_dynamoose,Fixing NPM polling for release, Updated NPM release fetch function to correctly pass the release name without appending a trailing slash.
7be950ad4a05890f060d3a91e204e02b78451ec3,pybel_pybel,Allow skipping of default loading in CLI," Added skip flags for CLI command 'setup', allowing user to omit loading default namespaces, annotations, or OWL files."
a9774425009f89d02b4b2da008608dc946838171,nir0s_distro,FIxed flake issues with line length., Adjusted RHEL test cases for LinuxDistribution class to handle both RHEL6 and RHEL7 releases.
0e14e76a8d33da01d1f6fa4528850b643d68fbda,mare-imbrium_canis,added KEY_ENTER in mapping for fire," Consolidated ENTER key binding for 'rmenulink' widget to trigger 'fire' event, addressing inconsistencies in previous attempts."
b7ac9a0d7f7173fef384631a0b625c5ba4686288,odlgroup_odl,MAINT: minor doc fixes in domain, Made `IntervalProd` methods return new `IntervalProd` instances instead of modifying existing ones to maintain immutability.
e5a97a1b0424f5bbd9b2c752bc61c9b40584bf42,tailwindcss_tailwindcss,Test that theme function resolves functions deeply, Added support for resolving nested function values in theme function
8606c7e66ef1e19527750b60584ee141c6dcae38,alkacon_opencms-core,"Fixed NPE when opening gallery dialog for a field with an already set
value.", Added null check for 'scope' field in CmsSearchTab before setting form value
7669ac3918438fdf3d604a31f8904dfd58afbe15,lightningnetwork_lnd,rpc: populate the payment route taken in resp to SendPaymentSync," rpcserver: Implement marshaling of PaymentRoute in SendPaymentSync response, to facilitate information sharing between rpcServer and ChannelRouter for multi-path path finding and automatic retry logic."
36804075b38a91b16afa2745549f166cdae0b705,MycroftAI_mycroft-precise,"Fix Nan in false_neg and false_pos metrics
This was caused when small batches with no positive samples caused a divide-by-zero"," Refactored false_pos and false_neg functions to avoid division by zero in the denominator, improving numerical stability."
a693347e1740ee67e481044b98cc04ffa55d511d,spyder-ide_spyder,Testing: Add spyder_profiler directory to tests, Update runtests.py to include spyder_profiler for testing Spyder application
629038303ce4e3feb192a507ab5f182deccbfbdc,tipsy_j2html,remove private constructor from Attr (#<I>), Simplified Attr: Removed empty constructor from Attr class
3bf98ff0091ee1de98f11ce9e3bd3dc29acd7879,gwpy_gwpy,"tests: improved error handling in TestGravitySpyTable

cc: @scottcoughlin<I>", Refactored GravitySpyTable test to handle both SSL and URL errors for improved robustness.
027d1d2ba56448ebd166ac0a70891c9950986fce,elastic_elasticsearch-hadoop,"Fix field extractor semantics when no param is given

relates #<I>", Allows extraction of fields when no specific field is specified or if all fields are missing in the target data set.
21ef1faa0a4e9fbc014595c0c693a9779a1def77,Microsoft_azure-devops-python-api,add resource area id to <I> Profile client., Updated profile client to set resource area identifier for better organization of resources.
7c4b094fdf1ec73bb225862ac1fde820cfa55b01,Yoast_YoastSEO.js,Fix html marking in the markings field, Updated Markings component to render marked text using createMarkedText function for proper highlighting of active markers.
eae96c4be2dedbe909b46c6ef3caf45badcef25a,elki-project_elki,add toString for sublists," Added toString method to IntegerDBIDKNNSubList, providing a more informative representation of the kNN sublist."
