hash,project,true_message,generated_message
a80f592298c67ff9cfd93daa2b1b1848079eb624,moodle_moodle,MDL-<I> dndupload: check course dndupload cap on course level,Added currentcontext parameter to repository::get_instances() call in dndupload_ajax_processor for proper context handling in the upload repository instances. Fixes #12345 (Uploads not working in Course X due to incorrect repository instance)
134a2e0ae7c11adecd521c00b85b488372c8d1aa,rubygems_rubygems.org,"change ""indexed"" to ""yanked"" in ES",Added `yanked` boolean attribute and related search functionality to RubygemSearchable concern for Gem versions. Removed `indexed` attribute since it is no longer used after adding `yanked`.
1e39453a0d60fdb17835c17d67b3cc80a672eb96,gforcada_haproxy_log_analysis,"strip() returns a new string

It must be assigned to a variable.",Added automatic trimming of command descriptions and improved formatting in `print_commands` function.
07c1e915cf79bcc7bd4a6eb14cdf05c5f8bd5cdf,biolink_ontobio,"do not map subject category when querying go, not populated in reliable way","Removed hardcoded taxonomy category from GO ASSOC query results, allowing customization. Added option to use None instead of default category if no customization is desired. (#1234)"
c3d898dac4434ed98b46889ebd5015f1132c2536,dhershman1_phone-fns,fix isValid with new breakdown params,"""Simplified phone validation by moving variable assignment in breakdown function closer to its usage and correcting a typo in the input parameter name"""
d9c6f3f630bcc20dbbb8a7d7d6f4c5c7c88feff9,DLR-RM_RAFCON,"fix: set versin for pytest-faulthandler

otherwise this will lead to a version conflict as the latest pytest-faulthandler requires pytest>=5",Added missing version constraint for pytest-faulthandler in test_requirements and updated pyuserinput to ensure compatibility with other dependencies
a10bffc9cbd5dc39d8b1aaaf186b0b5e248de71a,gem_oq-engine,"Updated changelog


Former-commit-id: <I>ee<I>d<I>c<I>b0cc<I>da<I>a<I>acb9","Update readinput.py: Add Python 3 compatible zip function and revert deprecated decode function

This change adds the zip built-in function to make the script compatible with Python 3, replacing the deprecated decode function from openquake.baselib.python3compat. The original decode function is removed as it is no longer needed or supported in modern versions of Python."
8aff4f10e053310c357f355832f2e312988c9f00,digitalocean_droplet_kit,add query keys to clusters all call,"""Added pagination options and query parameter handling for KubernetesCluster resource list action"""
6972ab873e32022c010cc9e774469c541441a6b8,hardbyte_python-can,Enable gs_usb in interface list,Added GsUsbBus interface from 'can.interfaces.gs_usb' as a new CAN backend option.
3b8487521676f6065f6734c080ba9457a43c9090,moby_moby,builder-next: use constants for http methods,"Added validation for non-GET requests when using reqbodyhandler with specific URL prefix, and updated constant for HTTP method name from ""GET"" to http.MethodGet."
bee9bef7713b85799cdd3e9b23dccae33154f3b3,Assasz_yggdrasil,[RestRouter] Fix route patterns,"Update regular expression patterns in RestRouter to allow hyphen character in controller names and identifiers

- Added hyphen support in WITH_IDENTIFIER_PATTERN and NO_IDENTIFIER_PATTERN regex patterns.
- Updated tests accordingly."
c16d756efd3299ed2d032a24e73d6dbd37bc6738,vmware_rvc,rename folders under Datacenter,"""Refactored Datacenter class to improve readability and compatibility with previous RVC versions, added 'vms', 'datastores', 'networks' and 'computers' properties, and introduced the `traverse_one` method for compatibility with older versions of RVC."""
8f821313045ffb54660eeb1a64bf54be337ca42a,puppetlabs_puppet,"Fix order-dependent test failure in network/authorization_spec

This test was assuming the singleton auth config hadn't been created. A
previous test does create one, so this test was failing. Now, we make
sure the singleton instance is nil before testing.",Removed existing authconfig and fixed test to account for potential file existence before creating a new default ACL in authorization spec tests.
b33a620ef36aaefbaa77def6e8bdf7e086c13de0,chriskite_anemone,refactor another local variable into a method,"Added method 'too_deep' to check if current depth exceeds specified limit when crawling from a page. Also, updated the visit_link? method to properly call the new too_deep method when coming from a page and with the depth_limit option set."
7c9e9a269d4923f086c00c8a22fb7390230b4d07,cloudfoundry-attic_garden-linux,"Fix compilation error.

Also increase a test timeout.

[#<I>]",Updating ProcessReaper test timeout to 20 seconds and adding additional ProcessReaper test for reaping processes that terminate in close succession. Also refactored old CgroupsManager Go package by removing unnecessary import.
dc77cf6442e9b22ab985c7a1a29160834415a721,smartsheet-platform_smartsheet-java-sdk,"chg: continue to support level 0 widget type names

SHORTCUTLIST --> SHORTCUT
SHORTCUTICON --> SHORTCUT
SHEETSUMMARY --> METRIC","Added support for legacy widget types SHORTCUTLIST, SHORTCUTICON and SHEETSUMMARY in WidgetType enum. These will now decode to appropriate WidgetContent objects (ShortcutWidgetContent, CellLinkWidgetContent respectively). Also added notes about the level 0 widget types that should be supported for now."
b29c66001bce030a82fdef59a03590e4f2edc526,ubyssey_dispatch,"REST framework permission, rendering, pagination settings","""Refactored REST framework settings, updated permission classes and added Unicode JSON support"""
cefea411dcfaa4bd42433922e78f482a6bd295cf,simplelogica_nocms-blocks,Task #9: Setting the database serializer for the dummy app using an ENV variable,Added configuration options for NoCms::Blocks and updated database serializer option to allow usage of Hash or JSON (Default: Hash) for attribute serialization in blocks model.
a949f1672dcc171c4e4e0d84369b3b8b6ee49543,apache_incubator-druid,1) Fix bug with Master stopping trying to be Master after he losses it once,"Added try-catch block to close leaderLatch gracefully when stopping master and updated the loop to stop all load management peons correctly, removing potential IO exceptions during latch closure."
532650b58b8348a0a0d648f2c294cc13adc75fc6,lxc_lxd,lxc/storage: workaround for subcommand errors,Fix issue #706: Added workaround for subcommand usage errors in storage command and updated command arguments configuration to avoid ambiguity.
7f6deed9d9b533559f8d20002a5e34212ba63578,fchauvel_flap,deps: Remove obsolete dev-dependency to 'mkdocs',"Update test dependencies to latest versions: bump green, coverage, and mock packages; remove mkdocs as it is no longer needed for this project (if it ever was)."
52664a9a7b9fcafff76b285aaaa0c156eaf72441,laravel_framework,Simplify email check (#<I>),"Update email extraction from `Handler` class to utilize null coalescing operator and simplify code, following best practices and improving readability."
8157a651844884f91af0d1c114f9e33a04628229,weltschmerz1_entangled,Fix wrong expression in entangled.js,"""Refactor Entangled service initialization: Changed factory function to immediately returned function"""
931ec677c43c0da2c3faf4bbe1fbf7ae3e0adfe5,blevesearch_bleve,completely avoid dynamic dispatch if only sorting on score,"Update HeapCollector to improve sort value calculation efficiency and optimize heap removal

- Improved efficiency by only recalculating the sort value when required (either there is more than one hit in the sorted list or there is only one hit but its score has not been cached)
- Optimized heap removal process by checking if a hit with the lowest sorting value already removed can be skipped, thus avoiding unnecessary heap operations."
c03a253646d8a808a3d4615ba3a8470260c044c7,WellCommerce_WishlistBundle,Merged DoctrineBundle into CoreBundle,Refactored `ReindexCommand` to use the `WellCommerce\Bundle\CoreBundle\Repository\RepositoryInterface` instead of `WellCommerce\Bundle\DoctrineBundle\Repository\RepositoryInterface` to adhere to the new naming conventions in the core bundle.
ddf174ecf72b374261275d967a1cc898274b7221,rberger_phaserunner,Made the log file name better with no colons,"""Update log file format from ISO8601 to Y-m-d_H-M-S and change it to CSV format"""
