hash,project,true_message,generated_message
8157a651844884f91af0d1c114f9e33a04628229,weltschmerz1_entangled,Fix wrong expression in entangled.js," Refactored Entangled service factory to return function for easier integration with other Angular components, improving modularity and readability."
ddf174ecf72b374261275d967a1cc898274b7221,rberger_phaserunner,Made the log file name better with no colons, Refactored phaserunner logging file to save as a CSV format instead of ISO8601 log format for better data parsing consistency.
42c2f306261a07e3107faae0f06cf6943b3638a3,brikteknologier_seraph,support updating nodes with a label. closes #<I>, Added check for existing node ID before saving and reading node data to ensure consistency when updating nodes.
d06bbcaebe44b64f6a1ede99c119c141f5b3de7a,repejota_phpnats,"TASK: Fix php doc in Message::getConn method

The conn property is not a string but an instance of Connection."," Renamed private $conn property from a string to a Connection object in Message class, for improved consistency and type safety."
e6fc7448e5c922b018738296a0ea469e260f91e1,airslie_renalware-core,Added uniq case for organism codes per exit site infection., Removed duplicated organism codes by selecting unique instances through ExitSiteInfection-OrganismOrganism association
734cc95f5e80a42984e03e1dae8e38ee92e3eee1,stdlib_lib-python,Upgrade to <I> for FaaSlang," Updated lib to version 3.0.0, adds keyword 'lib' for better searchability within the stdlib project."
4b74027aee8c9051265f54e969406bbd108a4dd3,ionic-team_stencil,"fix(polyfills): check for `getRootNode` on Element when applying dom.js polyfill (#<I>)



fixes #<I>", Added DOM polyfill checks for `getRootNode` and updated import statement to include 'polyfills-dom' in case it is required.
2bf865bf2a1f77f3f53d814e0294cb6a5a41c5b5,bolt-design-system_bolt,fix(editor): prevent bug with inserting array of starter elements," Added checks to properly select and animate newly added components in the editor when there's more than one top-level element, addressing potential issues with selection and animations."
d0d284ad4f80cca1ab13071147204c685eeac862,project-rig_rig,"Fix Enum docstring decorator tests.

When using the actual Python ><I> enum type, the default docstring is populated
with a sensible message. This is not the case in enum<I> (which is previously
what the tests ran against) and so the test has been modified to only check
that the ""Attributes"" section was added."," Updated test_docstrings.py to assert that Enum docstrings end with proper attribute documentation format, ensuring consistent output for IntEnum classes in tests."
3c613e1b69ff32fbe7b540aee6557d98afa06d02,os_slacker,API should be visible to outside world., Added 'API' to the __all__ list for public access in Slacker module.
e8fe0d10806c89e4526b367ee9f616517bb5a06b,rollup_rollup,make intermediate dirs in writeFile helper, Added mkdirpath function to ensure parent directories exist before writing file.
b3805d825a23f18d4b6f56bd8ca173ff597ff9a8,saltstack_salt,cloud.clouds.ec2: cache each named node (#<I>)," Refactored EC2 provider caching to iterate through nodes, allowing for multiple instances with the same name to be cached individually."
5e5ae7d17cc2ed8348648fd856b6a9adafb48c55,dnanexus_dx-toolkit,Raise outgoing row buffer size in DXGTable., Increased maximum write request size for DXGTable from 32MB to 96MB for larger data handling
9fd159b6903340b6f6e6dc5b8a7ecddfc8cceeae,Neurosim-lab_netpyne,fixed bug calculating normally distributed rhythmic inputs - was using variance instead of std, Refactored rhythmic pattern generation to improve frequency standard deviation calculation
653a25d771ed27fa98bfba451cc86f1e64b98f0c,OXID-eSales_oxideshop_ce,"Fix notice which was caused ny non existing dir

Test was failing locally on PHP <I> which was caused by non existing
directory- test_project_configuration does not exist.

(cherry picked from commit <I>c<I>)"," Changed temporary file path generation for project configuration test, using generic tempnam function instead of specific directory."
235ae9c3c44df64231ba70494bc4fd3c6a9f3bf0,dexidp_dex,server: update discovery to include offline_access scope, Added offline_access scope to OIDC configuration for enabling offline access functionality.
8ab31c4cae7c75d5fe79d6146c524f73c82ca4e0,jruby_activerecord-jdbc-adapter,Made it so select_all supports legacy binds instead of supporting them in exec_query to match AR," Added select_all method to DatabaseStatements abstract class, converting legacy binds to ActiveRecord::Relation::QueryAttribute objects for proper binding in query execution."
d2620e71bc1c6379688f3d532c146625950ba626,haifengl_smile,safeguard KNN in case no sufficient neighbors found, Implemented error handling for cases where no neighbor is found in KNN prediction algorithm.
4342c301cb4f0eafbd0cecf9b82e6f080cc5f1a7,neo4jrb_neo4j,Fix specs after change to UTC timestamps for migrations," ""Freeze Time for Generator Spec Tests to Specific Date""
   Explanation: This commit message describes the change that sets a specific time for the tests in the generator spec file, improving the reproducibility of test results by fixing the time in which the tests are run."
d5c0ec0d3053b0a04eb468d8c2faf102e2af5d16,contao-community-alliance_composer-plugin,"Use ' instead of "" for strings.", Removed obsolete module '{$obsoleteCopy}' for better performance and code cleanliness.
dc68f98e9cf95c42b9d529d3b840ec2dc5af6ab8,paragonie_easydb,"""-"" and "" "" cause bad identifiers as of 6c<I>b<I>b6bba<I>c<I>a<I>ba<I>a<I>c<I>", Removed invalid identifier formats from `EscapeIdentifierTest` for proper testing.
5f20109c3c9f4211af2c45293e26c2bddde1b260,Rowno_react-benchmark,Don't include react-benchmark's node_modules in transpilation, Updated cli.js to exclude the lib directory from babel-loader exclusion for a cleaner build process.
cdd65ed50b4cf6cd5503f0348ff93fade7be43ce,dtmilano_AndroidViewClient,Added more info to invalid XML received, Updated ViewClient's version to 11.5.7 and added error message for invalid XML data in received string.
594c12c76cbd2ad6fa7ed27301db8e0c7e690ee5,udger_udger-php,"Delay file_exists from setDbDat to downloadData.

setDbDat only cares if there's a DB connection or not, not the state of
the file. Calling file_exists when the DB is already open is unnecessary
I/O traffic. Instead, do this in downloadData, when it cares about being
able to write to the directory."," Removed check for non-existent data directory before attempting to open DB file, and added check before downloading data. To prevent errors when running without the required data directory."
f22b73977f9d72f177e20c76c939fa853ba1118d,moodle_moodle,MDL-<I> improved handling of context during install/upgrade in format_text()," Removed explicit 'nocache' option for format_text function when context is not set, to avoid potential caching issues during installation or upgrade processes. Added checks to handle cases where context does not exist yet."
415ede7691519252eda87d33481adea19bf3d7ba,bndr_pipreqs,"Cleanup

Moved the import statement to the top of the page where it belongs", Added AST parsing for import handling in pipreqs to avoid issues with multi-line strings
8306ce190230c5fb19463e991b895c3f5263a9f9,nylas_nylas-ruby,[querying] Allow chained where clauses of collections, Added default empty hash to `filters` for chaining in `where` method on RestfulModelCollection.
82a9fce665dd20c2d4f4bd36cfc6e4d977b911cb,pkkid_python-plexapi,Add test for partial reload with disabled include," Updated test_video.py to check if movie object reloads correctly without checking files, and ensured fullObject property is updated accordingly."
74ea93aed19aa5a3ecdd399f42afc4e9b68ced88,pyviz_holoviews,Simplified Table constructor and handled data=None," Renamed table data structure from list to OrderedDict when not indexed, for consistency and compatibility with Python 3."
b0ad9d603e03ba16fadb6b44311d97e076d23e6a,PublicHealthEngland_ndr_support,# add note about GDS API ruby client," Added comment to explore using gds-api-adapters for holiday data, leaving current implementation unchanged."
c9638db080d7ecee757a75ae2a71dd5fdfaefcde,puppetlabs_beaker-pe,(GEM) update beaker-pe version to <I>, Updated Beaker-PE version to 2.1.0 for improved functionality or fixes.
32ad42affb7961b839c59ebe48ed982029a14849,infinitered_ProMotion,Correcting camelCase - closes issue #<I>," - Refactored sectioned_table method in motion-table, changing local variable 'tableCell' to 'table_cell'.
   - Updated ProMotion version to 0.4.1 in the version file."
d7142108c4c7c623abd797b2a8d2bda20cd76abf,kmi_iserve,Ensure we only close the iterator when it's been allocated, Closed Iterator and RepositoryModel when not null before leaving AllServicesPlugin method for proper resource cleanup
2397b9b1242c3a25cfc095421721b67133b5ee5c,fluent_fluentd,log when a new file chunk has been created," Added debug logging for created chunks in buf_file plugin, to help with traceability during file writing operations."
2c4133945d4d14593cc02b09e344d6e82e620e89,simplajs_simpla,Make sure client deals with JSON parse errors," Added error handling for non-ok HTTP responses in client.js fetch requests, with customizable error messages."
d8b73193bebbc41db2140f65fed0d3e11c133a44,jhipster_generator-jhipster,address issue where the base.template is not being read correctly, Added cwd preservation and async call chaining when building Docker images and uploading templates in AWS generators. Preserves working directory context and avoids unintended callback issues.
065ca4513ae8ff9624370a03556f31f46bd91e5c,mephux_ruby-nessus,"Comments suggested that a count is returned.
scan.ports returns an array of ports, not a count. A count can be
obtained via scan.ports.length"," Updated Nessus::Version2::host.rb to return an array of open ports instead of a single count, allowing for easier handling in the application."
a40e1d29c1fedd677966edcb10c3d9e17cb24296,Arcavias_arcavias-core,Doesn't migrate coupon products as normal products to prevent error message, Skipped immutable products in basket and added error logging for unavailable items
7be950ad4a05890f060d3a91e204e02b78451ec3,pybel_pybel,Allow skipping of default loading in CLI, Added optional flags to skip loading specific definitions during setup in CacheManager
ce76d23dd143729966c791e838f7fcc5b031773c,hyperledger_indy-node,INDY-<I>: Updated indy-plenum dependency, Updated dependencies to latest versions of indy-plenum-dev and timeout-decorator for compatibility improvements
3b1d99d1776d53ffce794048254ceb297d33660b,dynamoosejs_dynamoose,Fixing NPM polling for release, Updated npmFetch call in isReleaseSubmitted function to fetch dynamoose resource with corrected release parameter format.
